grp_id,name,price
452,Seapak Shrimp Scampi,1.99
453,Talenti Fudge Brownie Gelato,2.75
454,Weight Watchers Smart Ones Key Lime Pie - 2 Ct,3.99
455,Energizer Compact Led Light,4.99
456,"Francesco Rinaldi Chunky Garden Tomato, Garlic & Onion Pasta Sauce",5.99
457,Nabisco Oreo Double Stuff Sandwich Cookies - 8 Ct,6.99
458,Green Acres Mixed Fruit,7.99
459,Duke's Mayonnaise Light,9.99
460,Boar's Head Boneless Smoked Ham Steak,8.99
461,Clawson Lemon Zest White Stilton With Lemon Peel,12.99
462,Hartz Angry Birds Wand Cat Toy,13.01
463,California Sun Dry Sun-dried Tomatoes Halves With Herbs,15.66
464,Eucerin Daily Replenishing Moisturizing Lotion,25
465,Crystal Light Pure Lemonade Naturally Sweetened Drink Mix - 7 Ct,34.54
466,Palermo Bakery Glazed Donuts - 3 Ct,37
467,Green Giant Cut Green Beans - 4 Pk,1.99
468,Nature's Gate Body Wash Velvet Moisture Acai,2.75
469,Annie's Homegrown Organic Pretzel Bunnies,3.99
470,Jack Daniel's Barbecue Sauce Steakhouse,4.99
471,Nivea A Kiss Of Milk & Honey Lip Care,5.99
472,St. Joseph Enteric Safety Coated Aspirin Tablets - 36 Ct,6.99
473,Softee Protein Styling Gel Extra Hold,7.99
474,Companion Wild Bird Food Songbird,9.99
475,Scotties 2 Ply Facial Tissues - 120 Ct,8.99
476,Quorn Spaghetti & Meatless Meatballs Meatless & Soy Free,12.99
477,Niagara Solid Milk Chocolate Rabbit,13.01
478,Brown Cow Cream Top Yogurt Vanilla All Natural,15.66
479,Antonio Mozzarella Factory Marinated Mozzarella All Natural,25
480,Kraft Anything Dressing Roka Blue Cheese,34.54
481,Pedia Care Gas Relief Drops,37
482,Oxipor Vhc Psoriasis Lotion,1.99
483,Dial For Men Odor Armor Antibacterial Soap Bars - 3 Ct,2.75
484,Nature Made Full Strength Minis Multi Complete Dietary Supplement Softgels - 60 Ct,3.99
485,Nuk Trendline Orthodontic Pacifier - 0-6m,4.99
486,Kleenex Cottonelle Cleancare Toilet Paper Double Rolls - 6 Ct,5.99
487,San-j Tamari Gluten Free Soy Sauce Reduced Sodium,6.99
488,Litehouse Opa Greek Style Yogurt Dressing Feta Dill,7.99
489,Organic Cranberries,9.99
490,Organic Cranberries,8.99
491,Giant Chocolate Icing & Rainbow Sprinkles Cake Donuts - 6 Pk,12.99
492,Snyder's Of Hanover Thins Pretzel The Pounder,13.01
493,Cholula Chipotle Hot Sauce,15.66
494,"Ge Surge Protector, 3 Grounding Outlets 660 Joules Grey",25
495,Sterilite Ultra Hiphold Laundry Basket Seashell - 1.25 Bushel,34.54
496,Glutino Gluten Free Sensible Beginnings Corn Rice Flakes,37
497,Superior Nut & Candy Raw Whole Almonds,1.99
498,Goya Wafers Mango,2.75
499,Maybelline Dream Bouncy Blush 05 Fresh Pink,3.99
500,Ahold Yellow Mustard,4.99
501,Ahold Chunky Chicken Noodle Soup,5.99
502,Lifeway Frozen Kefir Green Tea Raspberry - 6 Ct,6.99
503,Old Spice Red Zone Swagger Body Wash,7.99
504,Cottontails 10-second Digital Thermometer,9.99
505,S. Rosen's Rye Bread Bohemian Style Unseeded,8.99
506,Honest Tea Brewed Organic Black Tea Unsweet Lemon,12.99
507,Lipton Diet Raspberry Sugar Free Iced Tea Mix,13.01
508,Vermont Real Sticks Beef & Pork Chipotle Stick,15.66
509,Wild Planet Wild Pink Shrimp,25
510,Johnson's Safety Swabs - 55 Ct,34.54
511,Degree Men Clinical Protection Clean Trisolid Deodorant,37
512,Sally Hansen I Heart Nail Art Fine Pen 320 Yellow,1.99
513,Cottontails Diapers Size 1,2.75
514,Angie's Small Batch Kettle Corn Classic Sweet & Salty,3.99
515,Ge Crystal Clear Decorative Ca Type Candelabra Base Bulbs 25w - 2 Ct,4.99
516,Mike's Harder Lemonade Black Cherry Lemonade Flavor - 12 Ct,5.99
517,Libby's Tropical Sliced Mango,6.99
518,Farberware Professional Stainless Steel Pie Server,7.99
519,Braun Thermoscan Lens Filters - 40 Ct,9.99
520,La Brea Bakery Whole Grain Loaf,8.99
521,Eclipse Sugar Free Gum Pieces Spearmint - 180 Ct,12.99
522,Alberto Vo5 Moisture Milks Moisturizing Conditioner Strawberries & Cream,13.01
523,Kraft Deli Deluxe American Cheese Slices - 24 Ct,15.66
524,Ahold Young Turkey,25
525,Reynolds Wrap 200 Sq Ft Aluminum Foil,34.54
526,Paesana Tomato Sauce Puttanesca,37
527,Blink Contacts Lubricating Eye Drops,1.99
528,Bush's Homestyle Baked Beans,2.75
529,Nestle Dark Chocolate Raisinets California Raisins,3.99
530,Kabuto Ready-mix Wasabi,4.99
531,Campbell's Healthy Request Tomato Condensed Soup,5.99
532,Rudi's Organic Bakery Sandwich Flatz 100% Whole Wheat Organic - 8 Ct,6.99
533,Premio Hot Italian Sausage With Real Crusted Red & Black Pepper,7.99
534,Dr. Scholl's Ingrown Toenail Pain Reliever,9.99
535,State Fair Corn Dogs Beef - 5 Ct,8.99
536,Desert Essence Coconut Shampoo,12.99
537,Nature's Promise Trail Mix & Snacks Wasabi Peas,13.01
538,Simply Organic Certified Organic Peppercorns Black,15.66
539,Godiva Milk Chocolate Caramels,25
540,Hartz Dentist's Best Dental Powder For Dogs & Cats,34.54
541,Cascade Dishwasher Detergent Pacs Fresh Scent - 48 Ct,37
542,Hometown Bagel Chicago Style Bagel Chips Sea Salt,1.99
543,Monster Energy Drink Lo-carb Energy Mini's - 12 Ct,2.75
544,Marco Polo Golden Rusk Rye With Sesame Seed Toast,3.99
545,Lysol Spring Waterfall Scent Disinfectant Spray,4.99
546,Ahold Gum Drops Candy,5.99
547,Goody Ouchless Tangle-free Inner Cushion Brush,6.99
548,Kiss My Face Moisturizer Lavender Shea,7.99
549,Healthy Choice Complete Meals Spaghetti & Meatballs,9.99
550,Three Twins Ice Cream Organic Sea Salted Caramel,8.99
551,Fritos Honey Bbq Flavor Twists Corn Snacks,12.99
552,Chi-chi's Mild Thick & Chunky Salsa,13.01
553,Weight Watchers Smart Ones Bistro Selections Chicken Fettucini,15.66
554,Oscar Mayer Center Cut Bacon Thick Sliced,25
555,Del Monte Cherry Mixed Fruit In Cherry Light Syrup - 6 Ct,34.54
556,Wahl Home Products Micro Groomsman Lithium Power,37
557,Minute Maid Juices To Go Apple 100% Juice 10 Fl Oz,1.99
558,Companion Wild Bird Food Premium,2.75
559,Chocobutter,3.99
560,Reach Total Care + Whitening Toothbrush Soft,4.99
561,Dr. Teal's Foaming Bath Soothe & Sleep Lavender,5.99
562,Baycliff Company Sushi Chef Premium Sushi Rice,6.99
563,Post-it Notes Super Sticky Jewel Pop - 3 Pk,7.99
564,Lipton Herbal Tea Bags Peppermint - 18 Ct,9.99
565,Master Of Mixes Margarita Salt,8.99
566,Fiji Water Natural Artesian - 6 Ct,12.99
567,Ahold Sliced Water Chestnuts,13.01
568,Ahold Slider Bags Quart - 20 Ct,15.66
569,Purina Beneful Incredibites Dog Food,25
570,Hostess Cupcakes Frosted Chocolate Cake - 8 Ct,34.54
571,Nescafe Taster's Choice Decaf House Blend Instant Coffee Packets - 20 Ct,37
572,Ahold Pickle Chips Hamburger Dills,1.99
573,Di Bruno Bros. Salted Pretzel Nuggets,2.75
574,Tabatchnick Garden Fresh Vegetable Broth,3.99
575,Aunt Jemima Waffles Low Fat - 10 Ct,4.99
576,Xtra Sensitive Scents Detergent Rain Lily & Aloe - 50 Loads,5.99
577,Tetley Naturally Decaffeinated Classic Black Tea Bags - 72 Ct,6.99
578,Nivea For Men 2in1 Cool Kick Artic Freeze After Shave Gel & Moisturizer,7.99
579,Revlon Grow Luscious Plumping 223 Blackened Brown Waterproof Mascara,9.99
580,Gwaltney Pork Sausage Mild,8.99
581,Ecosmart Organic Insecticide Ant & Roach Killer,12.99
582,Mt. Olive Kosher Dill Petite Snack Crunchers,13.01
583,Bounty Select-a-size Big Paper Towel Rolls White - 3 Ct,15.66
584,Enfamil Premium Newborn N Infant Formula,25
585,Duracell Ion Speed 500 Battery Charger Starter Kit,34.54
586,Mccormick Basil Leaves,37
587,Olay Cc Cream - Total Effects Daily Moisturizer Plus Touch Of Foundation 1.7 Fl Oz,1.99
588,Diamond Shelled Pecans,2.75
589,L'eggs Everyday Q Suntan Sheer Toe Regular Pantyhose - 5 Ct,3.99
590,Chock Full O' Nuts 100% Colombian Ground Coffee,4.99
591,Wild Delight Advanced Formula Cardinal Food,5.99
592,Goody Invisible Hairnets Light Brown - 3 Ct,6.99
593,Utz Pretzels Football Shaped,7.99
594,Marzetti Veggie Dip Light Dill,9.99
595,Johnson's Baby Bedtime Lotion,8.99
596,Red Rose Mountain Estate Original Black Tea Bags - 100 Ct,12.99
597,Hanover The Silver Line Broccoli Floret,13.01
598,Hood Cultured Fat Free Buttermilk,15.66
599,Covergirl Outlast All-day Lipcolor 517 Red Hot,25
600,Birds Eye Steamfresh Whole Grain Brown Rice,34.54
601,Jones Hearty Pork Sausage Links,37
602,Careone Cocoa Butter Lotion,1.99
603,Olay Regenerist Night Recovery Cream 1.7 Oz,2.75
604,Knorr Pasta Sides Alfredo,3.99
605,Snack Pack Chocolate Fudge Pudding - 4 Ct,4.99
606,"Munchies Cheese Fix Rold Gold, Doritos, Cheetos, Sun Chips Snack Mix",5.99
607,Russell Stover Strawberry Cream Egg In Milk Chocolate,6.99
608,Lofthouse Frosted Sugar Cookies - 10 Ct,7.99
609,Betty Crocker Happy Birthday Candles - 13 Ct,9.99
610,Salonpas-hot Capsicum Patch,8.99
611,Pepsi Max Zero Calorie,12.99
612,Kellogg's Eggo Strawberry Waffles- 10 Ct,13.01
613,Applied Nutrition Green Tea Fat Burner Dietary Supplement Tablets - 40 Ct,15.66
614,Fungi Nail Maximum Strength Anti-fungal Solution,25
615,Turkey Hill Lemonade,34.54
616,Eo Products Shower Gel Soothing French Lavender - 16 Fl Oz,37
617,Maier's Premium Italian Kaiser Rolls - 8 Ct,1.99
618,Fage Total 0% All Natural Mango Guanabana Nonfat Greek Strained Yogurt,2.75
619,Ahold Homestyle Mushroom Gravy,3.99
620,Wise New York Deli Potato Chips Kettle Cooked Jalapeno,4.99
621,Gatorade Fit Series 03 Recover Strawberry Banana Protein Restorative Smoothie,5.99
622,Ahold Instant Mashed Potatoes Sour Cream & Chive - 2 Ct,6.99
623,Bausch + Lomb Re-nu Fresh Multi-purpose Solution,7.99
624,Nature's Promise Milk Chocolate Sea Salt Caramels,9.99
625,Goya Chicken Bouillon Powdered,8.99
626,Snack Pack Juicy Gels Strawberry - 4 Pk,12.99
627,Chore Boy Golden Fleece Scrubbing Cloths - 2 Ct,13.01
628,The Better Chip Corn With Sea Salt Corn Chips,15.66
629,Peanut Butter & Co. All Natural Old Fashioned Peanut Butter Cookies Baking Mix,25
630,Lean Cuisine Culinary Collection Sesame Chicken,34.54
631,The Buffalo Guys Ground Buffalo Burgers 1/4 Lb Ea,37
632,Jeanmarie Creations Valentine Gift Box,1.99
633,Peppers Bell Green,2.75
634,Donald Duck Original No Pulp 100% Pure Orange Juice,3.99
635,Campbell's Homestyle Soup Southwest-style Potato With Green Chilies & Cheese,4.99
636,Stp Fuel Injector & Carburetor Treatment,5.99
637,Belgioioso Parmesan Cheese Freshly Shredded,6.99
638,Ahold Cranberry Bread,7.99
639,Careone Super Tampons - 20 Ct,9.99
640,Grapes Green Seedless Organic,8.99
641,Learning Curve 6+mo Stacking Cups,12.99
642,Scotch Permanent Mounting Tape,13.01
643,Morton Pet Care Ice Melt Safe T Pet,15.66
644,Blake's Chicken Pot Pie,25
645,Mee Tu Wasabi Peas Specialty Asian Snax,34.54
646,Goodnites Bedtime Underwear Boys S-m - 31 Ct,37
647,Melon Galia,1.99
648,Carolina Rice,2.75
649,Nature's Way Kelp 600mg Capsules - 100 Ct,3.99
650,Earth Balance Organic Coconut Spread,4.99
651,Gerber Smart Nourish 2nd Foods Organic Apple Sweet Potato - 2ct,5.99
652,Cheerios Protein Cereal Cinnamon Almond,6.99
653,Fiber Choice Bone Health Prebiotic Fiber Supplement Sugar-free Chewable Tablets Assorted Berry - 90 Ct,7.99
654,Naturally Delicious Raspberry Vinaigrette Dressing Light,9.99
655,Softsoap Sweet Honeysuckle & Orange Peel Bar Soap- 4 Pk,8.99
656,Domo Mystery Minis Vinyl Figures,12.99
657,International Collection Walnut Oil,13.01
658,Utz Jumbo Lunch Box Variety Pack - 22 Ct,15.66
659,Sobe Lifewater Kiwi Cherimoya,25
660,Artskills Neon Board - 2 Ct,34.54
661,Delallo Super Select Hot Cauliflower,37
662,Dominex Angelbowls Vegetable Bruschetta & Mozzarella,1.99
663,Zak Easy Grip Flatware Nickelodeon Teenage Mutant Ninja Turtles,2.75
664,Tylenol Extra Strength Acetaminophen Pain Reliever - 50 Caplets,3.99
665,Purell Advanced Hand Sanitizer Refreshing Gel – 8 Oz. Plus 2 Oz. Free,4.99
666,Chloraseptic Sore Throat Portable Spray Cherry,5.99
667,Prince Michel Horizons Merlot Wine,6.99
668,Bob Evans Everyday Classics Sausage & Cheese Sandwiches - 6 Ct,7.99
669,Thicker Fuller Hair Instantly Thick Serum,9.99
670,"Quaker Instant Oatmeal Bakery Favorites - Apple Crisp, Cinnamon Roll, Banana Bread Flavor Packets",8.99
671,Santa Barbara Olive Co. Pimento Martini Olives,12.99
672,Ahold Spearmint Starlights Hard Candy,13.01
673,Nature's Promise Organics Organic Baby Arugula,15.66
674,Pillsbury Crescent Seamless Dough Sheet,25
675,Daisy Low Fat Cottage Cheese Small Curd 2% Milk Fat,34.54
676,Wolfgang Puck Organgic Soup Hearty Lentil Vegetable,37
677,Manischewitz Passover Egg Matzo Crackers,1.99
678,Batchelors Bigga Marrowfat Processed Peas,2.75
679,Pringles Multigrain Crisps Sour Cream & Onion,3.99
680,Poochie Naturals Dog Treats Steak Strips,4.99
681,Baby Magic Gentle Baby Lotion Soft Cotton Blooms,5.99
682,Aurora Natural Sunflower Seeds,6.99
683,Heinz Reduced Sugar Tomato Ketchup,7.99
684,Centrum Flavor Burst Wild Grape Multivitamin/multimineral Supplement Adult Chews - 120 Ct,9.99
685,Burgers By Amylu Spinach & Cheddar Chicken Burgers With Caramelized Onions - 2 Ct,8.99
686,Onions Cipollini,12.99
687,Fit Fruit & Vegetable Wash,13.01
688,Paste Tmo Basil,15.66
689,Mcconnell's Fine Ice Creams Vanilla Bean,25
690,Companion Stainless Steel Bowl,34.54
691,Ghirardelli Premium Hot Cocoa Double Chocolate,37
692,Stride Id Sugar Free Gum Berrymelon - 14 Ct,1.99
693,L'eggs Silken Mist Pantyhose Control Top Silky Sheer Leg B Jet Black,2.75
694,King's Hawaiian Hamburger Buns Original Hawaiian Sweet - 6 Ct,3.99
695,Tropicana Juice Beverage Lemonade,4.99
696,Ahold Sharp Cheddar 2% Milk Finely Shredded,5.99
697,Sneaky Pete's Oatstanding Beverage Mango Mystique,6.99
698,Prince Pasta Portions Enriched Macaroni Product Curly Elbow Boil-in-bag - 3 Ct,7.99
699,Lifestyles Pleasure Collection Premium Lubricated Condoms - 30 Ct,9.99
700,Jell-o Gelatin Snacks Raspberry - 4 Ct,8.99
701,K-9 Cookhouse 10-inch Duck Wrapped Retriever,12.99
702,Atkins Day Break Cinnamon Bun Bar - 5 Ct,13.01
703,Spectrum Essentials Organic Flax Oil Omega-3 Ultralignan With Vitamin D,15.66
704,Bantry Bay Premium Seafoods Seafood Paella,25
705,Lubriderm Moisturizer With Sunscreen Advanced Therapy Lotion,34.54
706,Natural Brew Draft Root Beer - 4 Ct,37
707,Marzetti All Natural Salad Dressing Asiago Peppercorn,1.99
708,Zatarain's Alfredo Blackened Chicken New Orleans Style,2.75
709,Cosmo's Hot Stuffed Peppers,3.99
710,Tide + Bleach Alternative Original,4.99
711,Rainbow Light Protein Engergizer Chocolate,5.99
712,Heartland Meadow Natural Angus Beef Ribeye Steak,6.99
713,Goody Comb With Control Easy Hold Detangling Comb,7.99
714,Ahold Soup Gazpacho,9.99
715,Fruit2o Flavored Water Beverage Natural Strawberry - 6 Ct,8.99
716,Propel Zero Water Beverage Nutrient Enhanced Zero Calorie Mandarin Orange - 6 Pk,12.99
717,Ben & Jerry's Ice Cream Cheesecake Brownie,13.01
718,R.w. Knudsen Juice Just Black Currant,15.66
719,Langers Cranberry Plus 100% Juice,25
720,Harmonies Whole Grain Chips Cinnamon Toast,34.54
721,Pumpkin Plastic Bucket,37
722,Garnier Fructis Fortifying Color Shield Shampoo For Color-treated Hair,1.99
723,Crayola Kids' Paint Washable Classic Colors - 10 Ct,2.75
724,Elite Instant 100% Pure Coffee,3.99
725,Right Guard Total Defense 5 Power Gel Arctic Refresh Deodorant,4.99
726,Nature's Bounty Calcium Plus Vitamin D3 Mineral Supplement Softgels,5.99
727,Ensure Muscle Health Revigor Homemade Vanilla Shake - 4 Pk,6.99
728,Clearly Natural Essentials Glycerine Hand Soap Vitamin E,7.99
729,Bone-in French Cut Pork Rib Roast,9.99
730,Kiwi 54'' Sport Laces Flat Black - 1 Ct,8.99
731,Seventh Generation Foaming Baby Shampoo & Wash,12.99
732,Ahold Meat Lasagna Family Size,13.01
733,Oreo Handi-snacks Packs Cookie Sticks 'n Creme Dip - 6 Pk,15.66
734,My Boy's Baking Biscotti Chocolate Chip Toffee Pecan,25
735,Cuetara Campechanas Palmeritas Crisp Palm Leaf Cookies,34.54
736,Snyder's Of Hanover Pretzel Dips Hershey's Milk Chocolate,37
737,Starburst Crazy Beans,1.99
738,Hillshire Farm Deli Select Honey Ham With Water Added Ultra Thin,2.75
739,Scotch Super Glue Liquid Fine Tip - 2 Ct,3.99
740,Newman's Own Organics Licorice Twists Sour Apple,4.99
741,Chiquita Banana Bread Mix,5.99
742,New England Naturals Antioxidant Organic Granola With Superfruit Berries And Vanilla,6.99
743,Ahold Light Vegetable & Rice Soup,7.99
744,Pic Citronella Plus Mosquito Repellent Diffuser,9.99
745,Digiorno Garlic Bread Pizza Four Cheese,8.99
746,Kraft Recipe Makers Cooking Sauces Skillet Recipe Tex-mex Chicken Fajita,12.99
747,Sparkling Ice Lemonade Raspberry Lemonade,13.01
748,Classic Cooking Spanish Rice Casserole,15.66
749,Passage To India Simmer Sauce Korma Mild,25
750,Kraft Mexican Style Finely Shredded Four Cheese,34.54
751,Giant Peach Iced Tea Sugar Free Drink Mix- 6 Ct,37
752,Ahold 2nd Stage Baby Food Apples - 2 Ct,1.99
753,Noodle Qck Meal Pad Thai,2.75
754,Just Basic Headwraps - 6 Ct,3.99
755,Marie's Dressing & Dip With Real Premium Ingredients Chunky Blue Cheese,4.99
756,"Jimmy Dean Delights Honey Wheat Flatbread Turkey Sausage, Egg & Cheese - 4 Ct",5.99
757,Fruit Rush Fruit Drink Orange,6.99
758,Advil Ibuprofen Tablets - 20 Ct,7.99
759,Garelick Farms Dairy Pure Milk 1% Lowfat,9.99
760,Goody Mini Series All Purpose Brush,8.99
761,Breakstone's 2% Milkfat Lowfat Cottage Cheese,12.99
762,Airboss One Drop All Purpose Household Deodorizer,13.01
763,Ajax Super Degreaser Lemon Dish Liquid,15.66
764,American Farmer Skinny N'light Kettle Popped Corn,25
765,Koops' Mustard Original Yellow,34.54
766,Edy's Rich & Creamy Grand Ice Cream Nestle Butterfinger,37
767,Nescafe Taster's Choice French Roast Instant Coffee - 6 Ct,1.99
768,Secret Scent Expressions Va-va Vanilla Antiperspirant Deodorant,2.75
769,Aleve Pain Reliever/fever Reducer Caplets - 50 Ct,3.99
770,Fresh Gourmet Crispy Onions Garlic Pepper,4.99
771,Smart Living 4.125" X 9.5" Security Envelopes - 36 Ct,5.99
772,Nestle Butterfinger Pieces In Milk Chocolate Bar,6.99
773,King Syrup Golden,7.99
774,Kraft Miracle Whip Dressing With Olive Oil,9.99
775,Careone Acid Reducer Tablets Original Strength - 60 Ct,8.99
776,Clairol Nice 'n Easy 5g Medium Golden Brown Permanent Haircolor,12.99
777,Good 'n Natural Bar Peanut Butter,13.01
778,Skittles Blenders Bite Size Candies,15.66
779,Genisoy Southern Style Chunky Peanut Butter Fudge Soy Protein Bar,25
780,L'oreal  Paris Hair Expertise Everpure Smooth Conditioner,34.54
781,Simply Enjoy Earl Grey Lavender Loose Organic Black Tea,37
782,Superior Nut & Candy Yogurt Raisins,1.99
783,Domino Sugar Pourable Light Brown,2.75
784,Playtex Gentle Glide 360 Degree Tampons Plastic Super  - 18ct,3.99
785,Corningware Etch Square Baker With Glass Lid Brick - 1.5 Qt,4.99
786,Odense Almond Paste Coconut,5.99
787,4c Totally Light Sugar Free Energy Rush Strawberry Tea 2 Go Packets - 14 Ct,6.99
788,Franzia House Wine Favorites Sunset Blush,7.99
789,Bob's Red Mill Granola Cinnamon Raisin,9.99
790,Folgers Classic Roast Ground Coffee Refill Pack Medium,8.99
791,Aleia's Oatmeal Raisin Cookies Gluten Free,12.99
792,Starbucks Whole Bean Coffee Dark Espresso Roast,13.01
793,Ben & Jerry's Stephen Colbert's Americone Dream Ice Cream Vanilla,15.66
794,Sprite 12 Oz Lemon-lime Soda 30 Pk,25
795,Air Wick Scented Reed Diffuser Lavender & Chamomile,34.54
796,Uncle Ben's Garden Vegetable Ready Rice,37
797,General Mills Cheerios Cereal,1.99
798,Dr. Mcdougall's Right Foods Lower Sodium Vegan Soup Chinese Noodle,2.75
799,Gerber Graduates Sip & Smile Soft Spout Spill-proof Cups,3.99
800,Bc Aspirin Powder Arthritis Pain - 50 Ct,4.99
801,Earth's Best French Toast Sticks Homestyle - 32 Ct,5.99
802,Hallmark Party Napkins Luncheon 2-ply Bastin Day Of Gratitude,6.99
803,Huggies Overnite Diapers Step 4 Big Pack 60,7.99
804,"Enfamil Gentlease Infant Formula For Fusiness, Gas & Crying Powder Pouches - 2 Ct",9.99
805,Dannon Oikos Vanilla Greek Nonfat Yogurt - 4 Ct,8.99
806,Russell Stover Assorted Fine Chocolates Individually Wrapped,12.99
807,Campbell's Microwaveable Soup Container,13.01
808,Hero Raspberry Fruit Spread,15.66
809,Farberware Barbeque Sauce Pan And Basting Brush,25
810,Certified Angus Beef Fully Cooked Prime Rib,34.54
811,Mariani All Natural Premium Blanched Slivered Almonds,37
812,Mucinexd Expectorant & Nasal Decongestant 12 Hour - 18 Ct,1.99
813,B&m Home Style Baked Beans,2.75
814,Glad Designer Series Plastic Containers And Lids Medium Rectangle 3-cups - 4 Ct,3.99
815,Samuel Adams Boston Lager - 12 Ct,4.99
816,Salon Selectives Smooths & Shines Color Safe Shampoo,5.99
817,Nature's Way Garlic Bulb 580mg Capsules - 100 Ct,6.99
818,Bob Evans Pork Sausage Links Original - 24 Ct,7.99
819,Pei Mussels Farm Raised,9.99
820,Tena Serenity Heavy Absorbency Long Pads - 42 Ct,8.99
821,Guaranteed Value Garlic Powder,12.99
822,Fun Treats Viva Ice Pops,13.01
823,Kashi Indigo Morning Cereal,15.66
824,Kleenex Brand Tissue Sneeze Shield - 3 Pk,25
825,Olay Regenerist Regenerating Cream Cleanser Skin Care 5 Fl Oz,34.54
826,Nabisco Golden Oreo Cakesters Soft Snack Cakes - 14 Ct,37
827,Vidal Sassoon No-metal Peace Sign/plain Elastics - 15 Ct,1.99
828,Boiron Cimicifuga Racemosa 30 C - 80 Ct,2.75
829,Lysol No-touch Sparkling Shimmering Berry Scent Antibacterial Hand Soap Refill,3.99
